"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","C_AGE","C_AGE_NAME","C_AGE_CODE","C_AGE_TYPE","C_AGE_TYPECODE","C_AGE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d1d208d20100",2582,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d1d209d20100",2583,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",150,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d200d20100",2584,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d201d20100",2585,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",129,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d202d20100",2586,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d203d20100",2587,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d204a205d20100",2588,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d207d20100",2589,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d208d20100",2590,5064
"2018","2018","2018","date",0,0,"1254252543","E00159898","E00159898","2011 output areas",299,107,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252543d2d209d20100",2591,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",316,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d200d20100",2592,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",56,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d201d20100",2593,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",260,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d202d20100",2594,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",186,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d203d20100",2595,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d204a205d20100",2596,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",92,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d207d20100",2597,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",72,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d208d20100",2598,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d0d209d20100",2599,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",157,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d200d20100",2600,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d201d20100",2601,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",126,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d202d20100",2602,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",94,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d203d20100",2603,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d204a205d20100",2604,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d207d20100",2605,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d208d20100",2606,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d1d209d20100",2607,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",159,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d200d20100",2608,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d201d20100",2609,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",134,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d202d20100",2610,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",92,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d203d20100",2611,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d204a205d20100",2612,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d207d20100",2613,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d208d20100",2614,5064
"2018","2018","2018","date",0,0,"1254252544","E00159899","E00159899","2011 output areas",299,108,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252544d2d209d20100",2615,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",267,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d200d20100",2616,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",38,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d201d20100",2617,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",229,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d202d20100",2618,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",123,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d203d20100",2619,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d204a205d20100",2620,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d207d20100",2621,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",62,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d208d20100",2622,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",106,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d0d209d20100",2623,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",126,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d200d20100",2624,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d201d20100",2625,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",105,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d202d20100",2626,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",55,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d203d20100",2627,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d204a205d20100",2628,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d207d20100",2629,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",27,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d208d20100",2630,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d1d209d20100",2631,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",141,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d200d20100",2632,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d201d20100",2633,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",124,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d202d20100",2634,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",68,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d203d20100",2635,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d204a205d20100",2636,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d207d20100",2637,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d208d20100",2638,5064
"2018","2018","2018","date",0,0,"1254252545","E00159900","E00159900","2011 output areas",299,109,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",56,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252545d2d209d20100",2639,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",275,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d200d20100",2640,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",52,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d201d20100",2641,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",223,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d202d20100",2642,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",169,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d203d20100",2643,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d204a205d20100",2644,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",83,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d207d20100",2645,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",57,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d208d20100",2646,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d0d209d20100",2647,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",143,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d200d20100",2648,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d201d20100",2649,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",109,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d202d20100",2650,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",82,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d203d20100",2651,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d204a205d20100",2652,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d207d20100",2653,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",27,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d208d20100",2654,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",27,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d1d209d20100",2655,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",132,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d200d20100",2656,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d201d20100",2657,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",114,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d202d20100",2658,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d203d20100",2659,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d204a205d20100",2660,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d207d20100",2661,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d208d20100",2662,5064
"2018","2018","2018","date",0,0,"1254252546","E00159901","E00159901","2011 output areas",299,110,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",27,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252546d2d209d20100",2663,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",374,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d200d20100",2664,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d201d20100",2665,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",304,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d202d20100",2666,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",242,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d203d20100",2667,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d204a205d20100",2668,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",138,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d207d20100",2669,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",73,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d208d20100",2670,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",62,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d0d209d20100",2671,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",188,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d1d200d20100",2672,5064
"2018","2018","2018","date",0,0,"1254252547","E00159902","E00159902","2011 output areas",299,111,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252547d1d201d20100",2673,5064
